1.0,-1.0,-1.0,0.9877659459927356
1.0,-0.9797979797979798,-0.9797979797979798,0.9829081440218416
1.0,-0.9595959595959596,-0.9595959595959596,0.9772481044930139
1.0,-0.9393939393939394,-0.9393939393939394,0.9707904470610159
1.0,-0.9191919191919192,-0.9191919191919192,0.9635404423865493
1.0,-0.898989898989899,-0.898989898989899,0.9555040078344061
1.0,-0.8787878787878788,-0.8787878787878788,0.9466877026437874
1.0,-0.8585858585858586,-0.8585858585858586,0.9370987225747339
1.0,-0.8383838383838383,-0.8383838383838383,0.9267448940350338
1.0,-0.8181818181818181,-0.8181818181818181,0.9156346676924056
1.0,-0.797979797979798,-0.797979797979798,0.903777111577167
1.0,-0.7777777777777778,-0.7777777777777778,0.8911819036810189
1.0,-0.7575757575757576,-0.7575757575757576,0.8778593240579886
1.0,-0.7373737373737373,-0.7373737373737373,0.8638202464339753
1.0,-0.7171717171717171,-0.7171717171717171,0.8490761293317485
1.0,-0.696969696969697,-0.696969696969697,0.8336390067186429
1.0,-0.6767676767676767,-0.6767676767676767,0.8175214781845813
1.0,-0.6565656565656566,-0.6565656565656566,0.8007366986584449
1.0,-0.6363636363636364,-0.6363636363636364,0.7832983676711808
1.0,-0.6161616161616161,-0.6161616161616161,0.7652207181744143
1.0,-0.5959595959595959,-0.5959595959595959,0.7465185049236872
1.0,-0.5757575757575757,-0.5757575757575757,0.7272069924358091
1.0,-0.5555555555555556,-0.5555555555555556,0.7073019425301444
1.0,-0.5353535353535352,-0.5353535353535352,0.6868196014640102
1.0,-0.5151515151515151,-0.5151515151515151,0.6657766866726806
1.0,-0.4949494949494949,-0.4949494949494949,0.6441903731248201
1.0,-0.4747474747474747,-0.4747474747474747,0.6220782793044862
1.0,-0.4545454545454545,-0.4545454545454545,0.599458452831139
1.0,-0.43434343434343425,-0.43434343434343425,0.5763493557293947
1.0,-0.41414141414141414,-0.41414141414141414,0.5527698493605495
1.0,-0.3939393939393939,-0.3939393939393939,0.5287391790281665
1.0,-0.3737373737373737,-0.3737373737373737,0.5042769582702963
1.0,-0.3535353535353535,-0.3535353535353535,0.47940315285114776
1.0,-0.33333333333333326,-0.33333333333333326,0.4541380644652763
1.0,-0.31313131313131304,-0.31313131313131304,0.42850231416759016
1.0,-0.2929292929292928,-0.2929292929292928,0.40251682554269863
1.0,-0.2727272727272727,-0.2727272727272727,0.3762028076273393
1.0,-0.2525252525252525,-0.2525252525252525,0.34958173759982236
1.0,-0.23232323232323226,-0.23232323232323226,0.3226753432506218
1.0,-0.21212121212121204,-0.21212121212121204,0.29550558524841947
1.0,-0.19191919191919182,-0.19191919191919182,0.2680946392160769
1.0,-0.1717171717171716,-0.1717171717171716,0.24046487763116417
1.0,-0.1515151515151515,-0.1515151515151515,0.21263885156581874
1.0,-0.13131313131313127,-0.13131313131313127,0.18463927228083665
1.0,-0.11111111111111105,-0.11111111111111105,0.15648899268902103
1.0,-0.09090909090909083,-0.09090909090909083,0.12821098870291495
1.0,-0.07070707070707061,-0.07070707070707061,0.09982834048214378
1.0,-0.050505050505050386,-0.050505050505050386,0.07136421359567219
1.0,-0.030303030303030276,-0.030303030303030276,0.042841840114351507
1.0,-0.010101010101010055,-0.010101010101010055,0.014284499649188123
1.0,0.010101010101010166,0.010101010101010166,0.01428449964918828
1.0,0.030303030303030498,0.030303030303030498,0.04284184011435182
1.0,0.05050505050505061,0.05050505050505061,0.0713642135956725
1.0,0.07070707070707072,0.07070707070707072,0.09982834048214394
1.0,0.09090909090909105,0.09090909090909105,0.12821098870291528
1.0,0.11111111111111116,0.11111111111111116,0.1564889926890212
1.0,0.1313131313131315,0.1313131313131315,0.18463927228083696
1.0,0.1515151515151516,0.1515151515151516,0.2126388515658189
1.0,0.1717171717171717,0.1717171717171717,0.2404648776311643
1.0,0.19191919191919204,0.19191919191919204,0.2680946392160772
1.0,0.21212121212121215,0.21212121212121215,0.29550558524841963
1.0,0.2323232323232325,0.2323232323232325,0.3226753432506221
1.0,0.2525252525252526,0.2525252525252526,0.34958173759982253
1.0,0.27272727272727293,0.27272727272727293,0.3762028076273396
1.0,0.29292929292929304,0.29292929292929304,0.40251682554269885
1.0,0.31313131313131315,0.31313131313131315,0.42850231416759027
1.0,0.3333333333333335,0.3333333333333335,0.4541380644652766
1.0,0.3535353535353536,0.3535353535353536,0.47940315285114793
1.0,0.3737373737373739,0.3737373737373739,0.5042769582702966
1.0,0.39393939393939403,0.39393939393939403,0.5287391790281667
1.0,0.41414141414141437,0.41414141414141437,0.5527698493605498
1.0,0.4343434343434345,0.4343434343434345,0.5763493557293949
1.0,0.4545454545454546,0.4545454545454546,0.5994584528311391
1.0,0.4747474747474749,0.4747474747474749,0.6220782793044866
1.0,0.49494949494949503,0.49494949494949503,0.6441903731248203
1.0,0.5151515151515154,0.5151515151515154,0.665776686672681
1.0,0.5353535353535355,0.5353535353535355,0.6868196014640104
1.0,0.5555555555555556,0.5555555555555556,0.7073019425301444
1.0,0.5757575757575759,0.5757575757575759,0.7272069924358092
1.0,0.595959595959596,0.595959595959596,0.7465185049236874
1.0,0.6161616161616164,0.6161616161616164,0.7652207181744145
1.0,0.6363636363636365,0.6363636363636365,0.783298367671181
1.0,0.6565656565656568,0.6565656565656568,0.8007366986584451
1.0,0.6767676767676769,0.6767676767676769,0.8175214781845814
1.0,0.696969696969697,0.696969696969697,0.8336390067186429
1.0,0.7171717171717173,0.7171717171717173,0.8490761293317487
